snomedcode,term_snomed,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId,readcode_review,include
4817008#,"Dementia Alzheimers type, late onset with delirium",2951806012#,1,0,1,2575731000006115#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delirium",^ESCTPR257573,NA,9023015,NA,31,NA,1
4817008#,"Dementia Alzheimers type, late onset with delirium",2951806012#,1,0,1,2575741000006113#,"Dementia of the Alzheimer's type, with late onset, with delirium",^ESCTDE257574,NA,9024014,NA,31,NA,1
51130009#,Salmonella nakuru,198304016#,1,0,1,3328631000006113#,"Salmonella 1,4,12,27:a:z6",^ESCTSA332863,NA,2551956019,NA,31,NA,0
51130009#,Salmonella nakuru,198304016#,1,0,1,3328621000006110#,Salmonella Nakuru,^ESCTSA332862,NA,2547922010,NA,31,NA,0
51130009#,Salmonella nakuru,198304016#,1,0,1,3328641000006115#,Salmonella enterica subsp. enterica ser. Nakuru,^ESCTSA332864,NA,2551957011,NA,31,NA,0
51130009#,Salmonella nakuru (organism),788995011#,1,0,1,3328631000006113#,"Salmonella 1,4,12,27:a:z6",^ESCTSA332863,NA,2551956019,NA,31,NA,0
51130009#,Salmonella nakuru (organism),788995011#,1,0,1,3328621000006110#,Salmonella Nakuru,^ESCTSA332862,NA,2547922010,NA,31,NA,0
51130009#,Salmonella nakuru (organism),788995011#,1,0,1,3328641000006115#,Salmonella enterica subsp. enterica ser. Nakuru,^ESCTSA332864,NA,2551957011,NA,31,NA,0
51130009#,Salmonella Nakuru (organism),2545621018#,1,0,1,3328631000006113#,"Salmonella 1,4,12,27:a:z6",^ESCTSA332863,NA,2551956019,NA,31,NA,0
51130009#,Salmonella Nakuru (organism),2545621018#,1,0,1,3328621000006110#,Salmonella Nakuru,^ESCTSA332862,NA,2547922010,NA,31,NA,0
51130009#,Salmonella Nakuru (organism),2545621018#,1,0,1,3328641000006115#,Salmonella enterica subsp. enterica ser. Nakuru,^ESCTSA332864,NA,2551957011,NA,31,NA,0
51130009#,Salmonella Nakuru,2547922010#,1,0,1,3328631000006113#,"Salmonella 1,4,12,27:a:z6",^ESCTSA332863,NA,2551956019,NA,31,NA,0
51130009#,Salmonella Nakuru,2547922010#,1,0,1,3328621000006110#,Salmonella Nakuru,^ESCTSA332862,NA,2547922010,NA,31,NA,0
51130009#,Salmonella Nakuru,2547922010#,1,0,1,3328641000006115#,Salmonella enterica subsp. enterica ser. Nakuru,^ESCTSA332864,NA,2551957011,NA,31,NA,0
51130009#,Salmonella enterica subsp. enterica ser. Nakuru,2551957011#,1,0,1,3328631000006113#,"Salmonella 1,4,12,27:a:z6",^ESCTSA332863,NA,2551956019,NA,31,NA,0
51130009#,Salmonella enterica subsp. enterica ser. Nakuru,2551957011#,1,0,1,3328621000006110#,Salmonella Nakuru,^ESCTSA332862,NA,2547922010,NA,31,NA,0
51130009#,Salmonella enterica subsp. enterica ser. Nakuru,2551957011#,1,0,1,3328641000006115#,Salmonella enterica subsp. enterica ser. Nakuru,^ESCTSA332864,NA,2551957011,NA,31,NA,0
51928006#,Dementia paralytica,86446018#,1,0,1,496158012#,General paresis - neurosyphilis,A941,A941.00,496158012,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341681000006119#,GPI - General paresis of the insane,^ESCTGP334168,NA,496156011,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341651000006110#,Progressive general paresis,^ESCTPR334165,NA,86447010,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341661000006112#,Paretic neurosyphilis,^ESCTPA334166,NA,86448017,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341641000006113#,Dementia paralytica,^ESCTDE334164,NA,86446018,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341671000006117#,General paresis of the insane,^ESCTGE334167,NA,496155010,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,496157019#,General paralysis of insane,A941-1,A941.11,496157019,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341631000006115#,General paresis,^ESCTGE334163,NA,86445019,NA,32,NA,1
51928006#,Dementia paralytica,86446018#,1,0,1,3341701000006116#,Paralytic dementia,^ESCTPA334170,NA,1231057014,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,496158012#,General paresis - neurosyphilis,A941,A941.00,496158012,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341681000006119#,GPI - General paresis of the insane,^ESCTGP334168,NA,496156011,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341651000006110#,Progressive general paresis,^ESCTPR334165,NA,86447010,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341661000006112#,Paretic neurosyphilis,^ESCTPA334166,NA,86448017,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341641000006113#,Dementia paralytica,^ESCTDE334164,NA,86446018,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341671000006117#,General paresis of the insane,^ESCTGE334167,NA,496155010,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,496157019#,General paralysis of insane,A941-1,A941.11,496157019,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341631000006115#,General paresis,^ESCTGE334163,NA,86445019,NA,32,NA,1
51928006#,Paralytic dementia,1231057014#,1,0,1,3341701000006116#,Paralytic dementia,^ESCTPA334170,NA,1231057014,NA,32,NA,1
51996004#,Dementia pugilistica,86544017#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
51996004#,Boxer's dementia,86547012#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
52165006#,"Niemann-Pick disease, type A",86818013#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A",86818013#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A",86818013#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A",86818013#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A",86818013#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A",86818013#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neuropathic form",86819017#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neuropathic form",86819017#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neuropathic form",86819017#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neuropathic form",86819017#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neuropathic form",86819017#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neuropathic form",86819017#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52165006#,Classical Niemann-Pick disease,86820011#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,Classical Niemann-Pick disease,86820011#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,Classical Niemann-Pick disease,86820011#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,Classical Niemann-Pick disease,86820011#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,Classical Niemann-Pick disease,86820011#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,Classical Niemann-Pick disease,86820011#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neurovisceral form",86821010#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neurovisceral form",86821010#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neurovisceral form",86821010#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neurovisceral form",86821010#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neurovisceral form",86821010#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,"Niemann-Pick disease, acute neurovisceral form",86821010#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A (disorder)",790144014#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A (disorder)",790144014#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A (disorder)",790144014#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A (disorder)",790144014#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A (disorder)",790144014#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,"Niemann-Pick disease, type A (disorder)",790144014#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52165006#,Niemann-Pick disease neuropathic type,1231085011#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,Niemann-Pick disease neuropathic type,1231085011#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,Niemann-Pick disease neuropathic type,1231085011#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,Niemann-Pick disease neuropathic type,1231085011#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,Niemann-Pick disease neuropathic type,1231085011#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,Niemann-Pick disease neuropathic type,1231085011#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52165006#,Niemann-Pick disease type A,1231086012#,1,0,1,3345481000006119#,"Niemann-Pick disease, type A",^ESCTNI334548,NA,86818013,NA,31,NA,0
52165006#,Niemann-Pick disease type A,1231086012#,1,0,1,3345491000006116#,"Niemann-Pick disease, acute neuropathic form",^ESCTNI334549,NA,86819017,NA,31,NA,0
52165006#,Niemann-Pick disease type A,1231086012#,1,0,1,3345511000006110#,"Niemann-Pick disease, acute neurovisceral form",^ESCTNI334551,NA,86821010,NA,31,NA,0
52165006#,Niemann-Pick disease type A,1231086012#,1,0,1,3345521000006119#,Niemann-Pick disease neuropathic type,^ESCTNI334552,NA,1231085011,NA,31,NA,0
52165006#,Niemann-Pick disease type A,1231086012#,1,0,1,3345501000006112#,Classical Niemann-Pick disease,^ESCTCL334550,NA,86820011,NA,31,NA,0
52165006#,Niemann-Pick disease type A,1231086012#,1,0,1,3345531000006116#,Niemann-Pick disease type A,^ESCTNI334553,NA,1231086012,NA,31,NA,0
52333004#,Mushroom pickers' disease,87090010#,1,0,1,87088014#,Mushroom workers' lung,H355,H355.00,87088014,NA,32,NA,0
52333004#,Mushroom pickers' disease,87090010#,1,0,1,3348511000006118#,Mushroom-workers' disease,^ESCTMU334851,NA,87089018,NA,32,NA,0
52333004#,Mushroom pickers' disease,87090010#,1,0,1,3348531000006112#,Mushroom workers lung,^ESCTMU334853,NA,3035247014,NA,32,NA,0
52333004#,Mushroom pickers' disease,87090010#,1,0,1,3348521000006114#,Mushroom pickers' disease,^ESCTMU334852,NA,87090010,NA,32,NA,0
52448006#,Dementia,87274019#,1,1,2,359241000006119#,Dementia,Eu02z,Eu02z00,87274019,NA,32,NA,1
52448006#,Dementia,87274019#,1,1,2,148381000006115#,Senile/presenile dementia,E00-2,E00..12,87274019,NA,32,NA,1
52448006#,Dementia,87274019#,1,1,2,3350441000006115#,Organic dementia,^ESCTOR335044,NA,2970981011,NA,32,NA,1
52448006#,"Dementia, NOS",87275018#,1,1,2,359241000006119#,Dementia,Eu02z,Eu02z00,87274019,NA,32,NA,1
52448006#,"Dementia, NOS",87275018#,1,1,2,148381000006115#,Senile/presenile dementia,E00-2,E00..12,87274019,NA,32,NA,1
52448006#,"Dementia, NOS",87275018#,1,1,2,3350441000006115#,Organic dementia,^ESCTOR335044,NA,2970981011,NA,32,NA,1
52448006#,Dementia (disorder),790458016#,1,1,2,359241000006119#,Dementia,Eu02z,Eu02z00,87274019,NA,32,NA,1
52448006#,Dementia (disorder),790458016#,1,1,2,148381000006115#,Senile/presenile dementia,E00-2,E00..12,87274019,NA,32,NA,1
52448006#,Dementia (disorder),790458016#,1,1,2,3350441000006115#,Organic dementia,^ESCTOR335044,NA,2970981011,NA,32,NA,1
52448006#,Organic dementia,2970981011#,1,1,2,359241000006119#,Dementia,Eu02z,Eu02z00,87274019,NA,32,NA,1
52448006#,Organic dementia,2970981011#,1,1,2,148381000006115#,Senile/presenile dementia,E00-2,E00..12,87274019,NA,32,NA,1
52448006#,Organic dementia,2970981011#,1,1,2,3350441000006115#,Organic dementia,^ESCTOR335044,NA,2970981011,NA,32,NA,1
52869003#,Bovine spongiform encephalopathy,87979019#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
52869003#,Bovine spongiform encephalopathy (disorder),790925015#,1,0,1,NA#,NA,NA,NA,NA,NA,NA,NA,1
54502004#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions",90601018#,1,0,1,3384371000006119#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions",^ESCTPR338437,NA,90601018,NA,31,NA,1
54502004#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions",90601018#,1,0,1,3384381000006116#,"Dementia of the Alzheimer's type, with early onset, with delusions",^ESCTDE338438,NA,90602013,NA,31,NA,1
54502004#,"Dementia of the Alzheimer's type, with early onset, with delusions",90602013#,1,0,1,3384371000006119#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions",^ESCTPR338437,NA,90601018,NA,31,NA,1
54502004#,"Dementia of the Alzheimer's type, with early onset, with delusions",90602013#,1,0,1,3384381000006116#,"Dementia of the Alzheimer's type, with early onset, with delusions",^ESCTDE338438,NA,90602013,NA,31,NA,1
54502004#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions (disorder)",792741017#,1,0,1,3384371000006119#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions",^ESCTPR338437,NA,90601018,NA,31,NA,1
54502004#,"Primary degenerative dementia of the Alzheimer type, presenile onset, with delusions (disorder)",792741017#,1,0,1,3384381000006116#,"Dementia of the Alzheimer's type, with early onset, with delusions",^ESCTDE338438,NA,90602013,NA,31,NA,1
55009008#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",91452019#,1,0,1,3392881000006115#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",^ESCTPR339288,NA,91452019,NA,31,NA,1
55009008#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",91452019#,1,0,1,3392891000006117#,"Dementia of the Alzheimer's type, with late onset, with delusions",^ESCTDE339289,NA,91453012,NA,31,NA,1
55009008#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",91452019#,1,0,1,3392901000006118#,"Alzheimers dementia, late onset, with delusions",^ESCTAL339290,NA,2951765015,NA,31,NA,1
55009008#,"Dementia of the Alzheimer's type, with late onset, with delusions",91453012#,1,0,1,3392881000006115#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",^ESCTPR339288,NA,91452019,NA,31,NA,1
55009008#,"Dementia of the Alzheimer's type, with late onset, with delusions",91453012#,1,0,1,3392891000006117#,"Dementia of the Alzheimer's type, with late onset, with delusions",^ESCTDE339289,NA,91453012,NA,31,NA,1
55009008#,"Dementia of the Alzheimer's type, with late onset, with delusions",91453012#,1,0,1,3392901000006118#,"Alzheimers dementia, late onset, with delusions",^ESCTAL339290,NA,2951765015,NA,31,NA,1
55009008#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder)",793303019#,1,0,1,3392881000006115#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",^ESCTPR339288,NA,91452019,NA,31,NA,1
55009008#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder)",793303019#,1,0,1,3392891000006117#,"Dementia of the Alzheimer's type, with late onset, with delusions",^ESCTDE339289,NA,91453012,NA,31,NA,1
55009008#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder)",793303019#,1,0,1,3392901000006118#,"Alzheimers dementia, late onset, with delusions",^ESCTAL339290,NA,2951765015,NA,31,NA,1
55009008#,"Alzheimers dementia, late onset, with delusions",2951765015#,1,0,1,3392881000006115#,"Primary degenerative dementia of the Alzheimer type, senile onset, with delusions",^ESCTPR339288,NA,91452019,NA,31,NA,1
55009008#,"Alzheimers dementia, late onset, with delusions",2951765015#,1,0,1,3392891000006117#,"Dementia of the Alzheimer's type, with late onset, with delusions",^ESCTDE339289,NA,91453012,NA,31,NA,1
